uniprot_id,Organ_id,NSAF
A8K2U0,14,0.0003841904515709553
A8K2U0,38,0.0010533715164776603
A8K2U0,47,0.00016436434944129582
A8K7I4,3,0.0016750988931234186
A8K7I4,10,0.00938189529973978
A8K7I4,11,0.0143080050351985
A8K7I4,34,0.0029847320856287865
A8K7I4,39,0.005585994242174959
A8MVW0,22,7.144295339382255e-05
A8MXV4,13,0.00026822419573756945
A8MXV4,17,0.0003667245215635895
A8MXV4,22,0.00021688700001446803
A8MXV4,24,0.00016658739182570282
A9QM74,13,9.267592421172282e-05
B0I1T2,4,0.00024632032596034895
B0I1T2,24,0.00017760465157552294
B0I1T2,44,0.0005652765274420449
B0I1T2,47,6.301705807061121e-05
C9J069,22,8.326953475465515e-05
C9JRZ8,16,0.00020226407263900688
D6RIA3,37,0.00016591476408068192
E7EW31,17,9.948538451945272e-05
E7EW31,37,0.00023839783652515598
E9PAV3,17,0.0007235499075408497
E9PAV3,37,0.0004443630835582033
E9PRG8,24,0.0004640733045168293
H7BZ55,27,0.0035492829102759
H7BZ55,45,0.0006346491954312368
L0R6Q1,4,0.0011118456741643062
L0R6Q1,17,0.0009795311729684773
L0R6Q1,22,0.0007725230928056964
L0R6Q1,24,0.00048747596757794855
L0R6Q1,44,0.0006729163259490921
O00115,24,0.00012895389052981507
O00139,4,0.0003323742884705769
O00139,7,0.0004396927265565979
O00139,13,0.00019270333039250864
O00139,22,0.00024520499012216075
O00139,24,0.00018798716752765532
O00139,37,0.00017852724750175308
O00139,39,8.779435038626992e-05
O00139,44,0.0013113715353922381
O00148,4,0.0007891004887559467
O00148,16,4.880673893225112e-05
O00148,24,0.0005576735958825113
O00148,44,0.0023602776132859195
O00151,0,0.0012741231716207136
O00151,1,0.0014645029612879107
O00151,2,0.0021627659877681738
O00151,4,0.003168222084334304
O00151,10,0.003044863562354633
O00151,11,0.0021193559185692513
O00151,12,0.0032138531340119253
O00151,13,0.0002982152388876694
O00151,14,0.003664718381178124
O00151,16,0.0013064756543962556
O00151,17,0.002608938158284271
O00151,18,0.0035628153844313565
O00151,19,0.0027326134050860134
O00151,20,0.005125135506381806
O00151,22,0.000741667331058802
O00151,23,0.0023292229185859848
O00151,24,0.0006984075223108773
O00151,25,0.0008731234510638366
O00151,26,0.011973029780240316
O00151,27,0.002561373845893634
O00151,28,0.0023981820469661554
O00151,29,0.001723807184407878
O00151,30,0.0005567482984269399
O00151,32,0.002240306092471742
O00151,33,0.0013940855330713644
O00151,34,0.001715108838290065
O00151,35,0.001646253659373585
O00151,36,0.0007235768018038439
O00151,37,0.001215969773944042
O00151,38,0.004567603728479224
O00151,39,0.0023715037688604845
O00151,40,0.003541645520546747
O00151,41,0.004518178719098103
O00151,42,0.0028244550207936602
O00151,44,0.0002166538861133374
O00151,46,0.0015811570107362556
O00151,47,0.0009774514918804314
O00151,49,0.0010152889163739963
O00151,51,0.0014255846929292885
O00151,52,0.004704583605840081
O00151,53,0.00175746002216405
O00151,54,0.0018452070232605465
O00151,55,0.0017652086627865924
O00154,7,0.0008489331555867436
O00154,22,0.0003020891864325139
O00154,24,0.0002524982779829942
O00154,37,0.00021822419328893858
O00154,38,0.0012897398570084942
O00160,3,0.0010530580058884923
O00160,4,0.00047615189568705855
O00160,23,0.0004467291543487492
O00160,24,0.00047641836864270685
O00160,25,0.0002652111085850006
O00160,39,0.00014115485224317455
O00160,41,0.001569369629723861
O00160,44,0.000894855344986038
O00160,47,0.00010327131716827192
O00170,4,0.00044545157427004176
O00170,16,0.00016524849000900885
O00170,22,0.0003316053104751284
O00170,24,0.0003827126050038748
O00170,29,0.00024687433708217067
O00170,37,0.00017900287649499897
O00170,44,0.001191495996765137
O00170,49,0.00025488845598711714
O00178,4,0.00015732542995699044
O00178,22,0.00015271196068515627
O00178,24,8.681138241529437e-05
O00178,44,9.967166522507244e-05
O00178,49,0.00012572973165283805
O00178,55,8.266069481732038e-05
O00186,1,0.0005430704940965145
O00186,4,0.0005029760214569873
O00186,7,0.0007778533457754464
O00186,10,0.0006506311436197854
O00186,11,0.0013158037468042002
O00186,13,0.0001998586356914693
O00186,16,6.776528294985965e-05
O00186,17,0.0002384505237277407
O00186,18,0.0009031001376896614
O00186,22,0.00058453791183653
O00186,24,0.0003585155927012874
O00186,25,0.0001470569995505159
O00186,27,0.0007327767968093015
O00186,30,0.0003707198749438233
O00186,32,0.0008312491775723789
O00186,33,0.0008606315049482403
O00186,34,0.0007790589042243935
O00186,35,0.0009618796193341606
O00186,37,0.0002973127124408465
O00186,38,0.0006381322679484516
O00186,39,0.00029113353083982333
O00186,40,0.0011695481875980663
O00186,44,0.0005701121607161867
O00186,45,0.0009931433865749209
O00186,47,0.00017965161819290983
O00186,49,0.00030053583549881184
O00186,53,0.0008637324254131205
O00186,55,0.0002337054246528552
O00194,4,0.0007177006164441714
O00194,30,0.000546212614753926
O00203,1,0.0004534504745538567
O00203,2,0.0003020200783378032
O00203,4,0.0002534736601524135
O00203,10,0.0005607841988891012
O00203,11,0.0005401834657867603
O00203,12,0.0005899604731193108
O00203,13,0.00019331499662550504
O00203,16,4.397301496851709e-05
O00203,18,0.0006863159206786086
O00203,22,0.00019090720046507386
O00203,24,0.00019668561047208647
O00203,27,0.0004435322387743817
O00203,29,0.00011314111000958467
O00203,30,0.0001091817142846139
O00203,32,0.000516571370117315
O00203,33,0.0005125324565299046
O00203,34,0.0003563638936577147
O00203,35,0.000463350094330839
O00203,36,0.00018097213453279745
O00203,37,0.0002652524589208933
O00203,38,0.0006203492711292313
O00203,39,0.00012568992175471204
O00203,40,0.0005626835849099463
O00203,44,0.00031244067665679823
O00203,45,0.0005889651596149223
O00203,46,0.0006998029099281607
O00203,47,8.331808981092362e-05
O00203,49,7.688591451165323e-05
O00203,53,0.0003575601709769612
O00203,55,7.572797800425876e-05
O00204,2,0.00044263247576317147
O00204,10,0.0015144592181895885
O00231,1,0.000673632729375571
O00231,2,0.0003927146273367194
O00231,4,0.0007275846964370439
O00231,7,0.000505945629965862
O00231,10,0.0013360484825784794
O00231,13,0.0014252763053955694
O00231,17,0.0006464699169953636
O00231,18,0.0014496064431824976
O00231,19,0.0018499435182984015
O00231,20,0.0018057641129437581
O00231,22,0.0005201972164199052
O00231,24,0.000801752455520836
O00231,28,0.001111421650364785
O00231,29,0.00019305339155714765
O00231,30,0.00022821521057298167
O00231,34,0.0011156758261854543
O00231,36,0.00016476896943604785
O00231,37,0.0006870874256858149
O00231,38,0.0021984667306000575
O00231,39,0.0002797598770949873
O00231,44,0.0029290623373035727
O00231,45,0.001934003152668556
O00231,47,0.0004311834529788925
O00231,49,0.000205061371781276
O00231,53,0.0011027199794303051
O00231,54,0.0015559157620057078
O00231,55,0.00032736116770011
O00232,0,0.0010583328050395183
O00232,1,0.0009055791398881021
O00232,2,0.00018171663677203466
O00232,4,0.000827105861851167
O00232,7,0.0006035743416206509
O00232,10,0.0012931174665275214
O00232,11,0.0007877245721316756
O00232,13,0.0011092654541456847
O00232,14,0.0011540375329001085
O00232,16,8.417378685170682e-05
O00232,17,0.0005341084501016421
O00232,18,0.0014145302079845358
O00232,19,0.0016928739502537985
O00232,20,0.002029828390252295
O00232,21,0.002893671428231985
O00232,22,0.000548540784146215
O00232,24,0.0005752730767274357
O00232,25,0.0007141835089359944
O00232,27,0.0013676427524230222
O00232,28,0.0011165294305284896
O00232,30,0.0007564082774605553
O00232,32,0.0011525875714495266
O00232,33,0.0017684697794635616
O00232,34,0.0006859126759845302
O00232,35,0.0009018139189606747
O00232,37,0.0012752838626426365
O00232,38,0.00246342797103227
O00232,39,0.000376697248993064
O00232,41,0.002005291028808419
O00232,44,0.002299965300802426
O00232,45,0.0021316933125318112
O00232,46,0.0015838128615868858
O00232,47,0.001056620046370173
O00232,53,0.0013565334487505955
O00232,54,0.0015693159079230828
O00232,55,0.00030295265958211933
O00264,1,0.006421127850695364
O00264,2,0.0011313865148269197
O00264,7,0.00660982170314982
O00264,8,0.013641529673209444
O00264,10,0.009337467652283703
O00264,12,0.004025147029482922
O00264,13,0.004517833245198914
O00264,16,0.00105357360675474
O00264,17,0.0005983366469313532
O00264,18,0.006852481837413589
O00264,19,0.007113824542719194
O00264,21,0.05101661193563517
O00264,22,0.0026267053831448336
O00264,24,0.0006631706603250412
O00264,25,0.000896974667432575
O00264,27,0.005948644047734952
O00264,28,0.002550398657467232
O00264,30,0.0011207508276396992
O00264,31,0.006032263274976702
O00264,33,0.009430681878440334
O00264,34,0.00205491905263339
O00264,36,0.0014263077969643527
O00264,37,0.0015587236950945337
O00264,38,0.0033840324106550828
O00264,39,0.0015245363217039952
O00264,44,0.0004405421918143889
O00264,45,0.007089918295335809
O00264,47,0.00044789179050189274
O00264,49,0.0011544072345674168
O00264,52,0.0037569348385673965
O00264,53,0.002558554746738581
O00264,54,0.0018975980540342767
O00264,55,0.0021274545413252663
O00267,1,0.00034800072355288834
O00267,4,0.0006478962843082377
O00267,10,0.0007758421446464086
O00267,11,0.0005334120572163101
O00267,12,0.0005558394028320409
O00267,14,0.0006031446830872868
O00267,16,9.457992018274486e-05
O00267,18,0.0005604049829727904
O00267,19,0.0007676297248907376
O00267,24,0.0002966537269345904
O00267,27,0.0005229151284801681
O00267,32,0.00036539710567495387
O00267,33,0.00045953354384718336
O00267,34,0.0003663956270768653
O00267,35,0.00036226354541636744
O00267,37,8.054081288706231e-05
O00267,39,0.0001505025923808464
O00267,43,0.0003287803417140435
O00267,44,0.000906307006447404
O00267,45,0.0006190765835195918
O00267,46,0.0007091508135414796
O00267,53,0.0005090153399562087
O00267,54,0.0007328110433825867
O00268,4,0.00014438519011247423
O00273,4,0.0006935746727155024
O00273,16,0.0002717744005553269
O00273,24,0.0002755665230780979
O00273,37,0.0005491703747912857
O00273,39,0.0002634999576946162
O00273,44,0.0032870181456739096
O00273,49,0.0002614377610021102
O00273,55,0.0001670695010053998
O00287,4,0.0006118216520815336
O00291,4,0.0002498128243784042
O00291,7,0.0003728670440099199
O00291,12,0.0004286338204004227
O00291,16,0.00010064829390594909
O00291,22,0.0003532882136359962
O00291,24,3.909529138838347e-05
O00291,37,7.199749406563184e-05
O00291,41,0.0005234232291380019
O00299,0,0.0028607901681334353
O00299,1,0.0023593934214452485
O00299,2,0.005466701841177132
O00299,3,0.005342819908726832
O00299,4,0.004792830948611642
O00299,5,0.005798968081411579
O00299,6,0.010913568582286232
O00299,7,0.002541142469277138
O00299,8,0.016439783032679556
O00299,10,0.0072025574719358715
O00299,11,0.003739050879002951
O00299,12,0.006152744054362124
O00299,13,0.0013889852209657385
O00299,14,0.003966430720612469
O00299,16,0.002144667070777806
O00299,17,0.001864695192400609
O00299,18,0.005811657217561995
O00299,19,0.007282402928234819
O00299,20,0.01024626804234039
O00299,22,0.0012269611906434656
O00299,23,0.009243239326728443
O00299,24,0.005105581607508317
O00299,25,0.004144633929935619
O00299,26,0.012227392397857808
O00299,27,0.005252819828108062
O00299,28,0.003033676032684243
O00299,29,0.004069583111348623
O00299,30,0.002502115696252134
O00299,32,0.004662254982808192
O00299,33,0.0050715989362957745
O00299,34,0.004209596266286566
O00299,35,0.002873419093720592
O00299,36,0.002733567628414619
O00299,37,0.002687600055729619
O00299,38,0.005890580659393074
O00299,39,0.00316139811222366
O00299,40,0.005082762090700738
O00299,41,0.010556358618776514
O00299,42,0.0055501588082941524
O00299,43,0.0018251472713555687
O00299,44,0.009354108392802533
O00299,45,0.004486620838128511
O00299,46,0.0033349500756720695
O00299,47,0.00468525847114243
O00299,49,0.003663478489376701
O00299,51,0.006480730235061714
O00299,52,0.00322497842747656
O00299,53,0.00403942129428471
O00299,54,0.006333820800616987
O00299,55,0.004361470909016792
O00303,2,0.0001537669402105146
O00303,4,0.000542553645076106
O00303,10,0.0011909832913226553
O00303,16,0.0005399599434802714
O00303,22,0.0003619262107359807
O00303,24,0.0007206461909281806
O00303,25,0.00023883665207703048
O00303,28,0.0013457681696259205
O00303,30,0.00030813253671980545
O00303,37,0.0005413208988778737
O00303,39,0.0005337047406579503
O00303,44,0.0023961723909024036
O00303,47,0.0003318376589607736
O00303,49,0.00031867243579355195
O00303,53,0.0008868882005715589
O00303,54,0.0013901269662756684
O00322,53,0.0015320943698220058
O00330,13,9.545065248153488e-05
O00330,17,0.0006060077005061884
O00330,22,0.00012309048651754857
O00330,29,0.0003252236775932786
O00330,37,0.0004537378137585602
O00339,16,7.030664769632878e-05
O00339,36,0.00011094953731612028
O00391,13,0.0002019760510072059
O00391,14,0.0011432193384146925
O00391,16,0.0001627513570823965
O00391,23,0.0022262942980440987
O00391,29,0.00021390884536092404
O00391,31,0.0010991382067286487
O00391,34,0.0007632410545122452
O00391,36,0.0007399224106743136
O00391,39,0.00011344840754256933
O00391,43,0.0028131519342297602
O00391,49,0.00019199321108547186
O00391,51,0.003969281880632349
O00391,53,0.0003948169987937349
O00391,55,0.00014805891521495939
O00399,24,0.00024279918272088855
O00401,2,0.00016408472548128274
O00401,7,0.00048273927406955274
O00401,13,0.00017960204786417305
O00401,22,0.00015322342192418037
O00401,37,0.00022052857254242566
O00401,39,0.00019747030026416514
O00401,45,0.0019961417346829255
O00425,10,0.0009828534258909058
O00425,32,0.000602614079611026
O00425,37,0.00020907261099627485
O00425,54,0.0012467437541612667
O00429,1,0.0004615422947606199
O00429,2,0.00029834129160409627
O00429,4,0.0008482335047338678
O00429,7,0.0012343548578193292
O00429,10,0.0012377201252279757
O00429,11,0.0008871745584910741
O00429,12,0.0010732894765862857
O00429,13,0.00035231981413254277
O00429,14,0.0005862844559397506
O00429,16,0.00011326346480473493
O00429,17,0.000718578377859949
O00429,18,0.0016002590054376706
O00429,19,0.0009947281675304457
O00429,20,0.001124701082335065
O00429,21,0.003661022196564679
O00429,22,0.0008676742595163734
O00429,24,0.00038258976188778736
O00429,25,0.00013240863983355933
O00429,26,0.0012548524707959685
O00429,27,0.0005593711106092041
O00429,30,0.00025240611196235
O00429,31,0.0011646824724392392
O00429,32,0.0007430527107628073
O00429,33,0.0010232145847908086
O00429,34,0.0006528817518484259
O00429,35,0.000664857949287894
O00429,36,0.0001393067359128065
O00429,37,0.0004439485545032653
O00429,38,0.0021405369877172554
O00429,39,0.0003322217589509294
O00429,40,0.0009964251976852098
O00429,41,0.0019096572155366757
O00429,44,0.0011049138495534082
O00429,45,0.00106256049629454
O00429,46,0.0008328644067611886
O00429,47,0.0002859895645815141
O00429,53,0.0011222746985000566
O00429,54,0.0007742528851842762
O00429,55,0.0002254076283945136
O00442,4,0.0005049302623736508
O00442,13,0.00013065786036406827
O00442,16,0.00024578504531096504
O00442,17,0.00033294230200337914
O00442,22,0.0004293264828522974
O00442,24,0.00037730843123707174
O00442,37,0.0005173829999078751
O00442,39,0.0003624552767921355
O00442,44,0.0011063269043876949
O00442,47,0.0002561710371170452
O00442,49,0.00015541811417800282
O00442,53,0.0010774781808303134
O00443,10,0.0001758859694881372
O00443,22,4.5671084035068025e-05
O00443,45,0.00020437250147286933
O00463,24,0.0001383890526009106
O00468,16,2.4774803413543894e-05
O00468,22,0.000266942648753594
O00468,30,3.9144450727591253e-05
O00479,2,0.0006099421961683745
O00479,4,0.0035837608536166765
O00479,16,0.00023156086137856923
O00479,22,0.0007766321650297985
O00479,24,0.0006794356696753508
O00479,36,0.0007725833900223578
O00479,37,0.0014649943480627256
O00479,44,0.005267784594044505
O00479,55,0.0021448002261349563
O00483,2,0.002033140653894581
O00483,4,0.0012456240666247392
O00483,7,0.004304478758466757
O00483,13,0.0026414551372326888
O00483,16,0.0007911770384449288
O00483,17,0.004716133586042026
O00483,22,0.0020041277249393894
O00483,24,0.0017076305210459682
O00483,29,0.0035396720595644226
O00483,30,0.0015818140595396536
O00483,37,0.002017343719930328
O00483,39,0.0010435711165642893
O00483,44,0.00270401926601456
O00483,47,0.0018532427297748752
O00483,49,0.0014045192540530623
O00487,2,0.0003508013404505578
O00487,4,0.00042695340453817026
O00487,10,0.0014566387778461878
O00487,13,0.0008603908471747979
O00487,16,0.00014454441977997915
O00487,17,0.0006547068800754487
O00487,22,0.00043073452988785793
O00487,24,0.00042478887084071107
O00487,25,0.00033003305250361325
O00487,29,0.000389126514067301
O00487,30,0.00031083221402461014
O00487,37,0.0008658318764224518
O00487,39,0.0005324797111645124
O00487,44,0.0005468773280975205
O00487,45,0.002379138056284488
O00487,47,0.0002505814301459562
O00487,49,0.00046264170542208876
O00487,52,0.0034186594993299343
O00487,53,0.0016371371766127707
O00487,54,0.0012536091147644253
O00487,55,0.0001783871123638301
O00499,0,0.0009457808874408738
O00499,1,0.0010676292826401386
O00499,2,0.0005536721857677702
O00499,4,0.001056063052959985
O00499,7,0.005121208515436645
O00499,10,0.0013611093968611521
O00499,11,0.0007094513686498581
O00499,12,0.0013686099389433502
O00499,14,0.0009698665313275982
O00499,16,0.0003684111182666405
O00499,22,0.0016771414170990671
O00499,24,0.0005397174117113469
O00499,27,0.0010438982453825209
O00499,31,0.001274123152296593
O00499,33,0.0013895780568151542
O00499,34,0.000608928163623423
O00499,35,0.0008170591565101562
O00499,36,0.0002961218596563629
O00499,37,0.0015706528346069813
O00499,38,0.002180165725193207
O00499,40,0.0010893948748161618
O00499,41,0.0014145801055798768
O00499,44,0.0016689007362984724
O00499,45,0.0006980280675295794
O00499,47,0.0007515088150358073
O00499,49,0.00043778700957014413
O00499,52,0.0019095905761403256
O00499,53,0.000541577000030532
O00499,55,0.0003262165558216421
O00505,10,0.0015177711361535502
O00505,13,0.0001400514304100693
O00505,16,4.9332232840040144e-05
O00505,17,0.00021410900706551563
O00505,22,0.00022862831390238792
O00505,24,0.00010345955802207604
O00505,37,0.00018952346621270194
O00505,47,0.000155195184677216
O00519,22,0.00019794030424691026
O00526,53,0.002868790488809289
O00562,4,9.873170363280224e-05
O00562,22,8.819148270228684e-05
O00562,44,6.026689751269563e-05
O00566,4,0.00017867363086448708
O00566,44,0.0001275880301328529
O00567,4,0.0016059444296673243
O00567,10,0.002784768342480037
O00567,16,0.00012980855206899455
O00567,22,0.00014586667007641254
O00567,24,0.00022299494501121434
O00567,37,0.00018620435919822946
O00567,44,0.0007113633479060025
O00592,10,0.000720333684998031
O00592,16,2.5833251248487457e-05
O00592,18,0.00483904487985827
O00592,22,0.0008113400072053129
O00592,37,0.00019992193375905409
O00592,54,0.0005294275944622567
O00602,4,0.00047197640542051246
O00602,23,0.002014226686864876
O00622,37,0.00024921737946972554
O00622,51,0.020454059363892278
O00625,16,0.00011617766958241962
O00625,24,0.00019069448390632106
O00625,49,0.00019614837858327255
O00625,52,0.0031718459074519902
O00625,53,0.0008088182422095129
O00625,54,0.0016246662370075883
O00629,17,0.0003839263516204132
O00629,22,0.00012530530599835066
O00629,24,0.00016299802359497436
O00629,37,0.00015895129066387535
O00635,4,0.00042156343146467797
O00635,24,8.435196241181968e-05
O00635,44,9.438463552941659e-05
O00743,4,0.0004995561509853789
O00743,13,0.0007839471621844097
O00743,16,6.832943450515157e-05
O00743,22,0.00038859018588257037
O00743,24,0.0003749145547464786
O00743,25,0.0002854916532929634
O00743,37,0.0003367166363094423
O00743,44,0.003384694736770272
O00743,45,0.0012470958975141098
O00743,47,0.00022490128070108722
O00748,11,0.00151763453490789
O00748,17,0.00034457517967318796
O00748,19,0.001952549280876942
O00748,39,0.0010511946952746134
O00754,16,3.813366959890344e-05
O00754,23,0.00041917296461909125
O00754,24,0.00026929771931332916
O00754,25,9.048934274879489e-05
